Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural
12.0,Female,4.02,Smartphone,True,0.41,Anxiety,Urban
11.0,Male,4.01,TV,True,0.4,Poor Sleep,Urban
17.0,Male,,Smartphone,True,0.33,"Poor Sleep, Obesity Risk",Rural
8.0,,2.68,TV,True,0.44,None,
17.0,Female,3.8,Smartphone,True,0.37,,Rural
17.0,Female,6.99,TV,True,0.43,Anxiety,Rural
14.0,Female,5.2,Smartphone,True,0.36,Poor Sleep,Rural
8.0,Male,10.09,Smartphone,,0.47,,Urban
8.0,Male,2.22,Tablet,True,0.58,None,Urban
12.0,Male,7.72,TV,True,0.39,None,Urban
,Female,4.86,TV,True,0.36,,Urban
13.0,Female,4.71,Smartphone,True,0.34,,Rural
,Female,6.47,Tablet,True,0.49,Eye Strain,Rural
10.0,Female,4.05,Smartphone,True,0.47,,Rural
14.0,Male,6.02,Smartphone,,0.41,,Urban
,Male,5.96,Smartphone,True,0.32,None,Urban
16.0,Female,5.38,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban
13.0,Female,4.44,,True,0.38,None,Urban
12.0,Female,3.87,Smartphone,True,,"Poor Sleep, Eye Strain, Obesity Risk",Urban
,Female,5.31,Laptop,True,0.35,"Eye Strain, Anxiety",Urban
14.0,,6.0,Smartphone,True,0.31,None,
8.0,Female,6.26,,True,,Poor Sleep,Rural
,Male,3.72,TV,True,0.43,Anxiety,Urban
10.0,Female,4.86,Smartphone,True,0.49,Poor Sleep,Rural
,Male,,Smartphone,True,,Poor Sleep,Rural
13.0,Male,5.32,Tablet,True,0.44,"Poor Sleep, Anxiety",
16.0,Female,6.71,Smartphone,True,0.41,None,Urban
,Female,4.25,Smartphone,True,0.34,None,Urban
,Female,3.88,TV,True,0.37,Poor Sleep,Urban
11.0,,2.94,Laptop,False,0.47,None,Urban
,Female,4.63,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Urban
8.0,Female,0.66,Smartphone,False,0.44,None,
14.0,,3.0,Tablet,False,0.44,None,Urban
15.0,Male,6.46,Smartphone,True,0.31,"Poor Sleep, Eye Strain, Anxiety",Urban
12.0,Female,4.26,Smartphone,True,0.41,None,Urban
9.0,Male,5.63,TV,True,0.44,None,Rural
12.0,Male,3.58,Laptop,True,0.34,Poor Sleep,Rural
13.0,Male,4.26,,True,0.33,"Poor Sleep, Eye Strain",
,Male,1.76,Tablet,False,0.57,None,Rural
13.0,Male,3.9,Smartphone,True,0.34,None,Urban
13.0,Female,4.97,TV,True,0.33,Anxiety,Rural
8.0,Female,,Smartphone,False,0.47,None,Urban
8.0,Female,7.4,TV,,0.6,"Poor Sleep, Anxiety",
18.0,Female,3.26,Laptop,,0.45,Poor Sleep,Urban
17.0,Male,2.48,Smartphone,False,,None,Urban
10.0,,3.25,TV,True,0.57,"Eye Strain, Obesity Risk",Rural
,Male,3.7,Laptop,True,0.49,Poor Sleep,Urban
17.0,Male,4.86,Smartphone,,0.39,"Poor Sleep, Eye Strain, Anxiety",
10.0,Female,6.64,TV,True,0.6,,Urban
11.0,Male,5.12,Laptop,True,0.32,"Poor Sleep, Eye Strain",Urban
9.0,Male,7.38,Tablet,True,0.4,"Poor Sleep, Eye Strain",Rural
16.0,Female,4.68,Smartphone,,0.36,"Poor Sleep, Anxiety",Urban
17.0,Female,6.48,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban
18.0,Female,4.87,Smartphone,True,0.34,"Poor Sleep, Obesity Risk",Urban
14.0,Male,3.43,,,0.48,"Poor Sleep, Eye Strain",Urban
14.0,Male,5.93,Tablet,,0.3,None,Rural
13.0,Female,4.83,,True,0.38,Poor Sleep,Urban
10.0,Male,0.33,,False,0.6,None,Urban
13.0,Male,6.93,Smartphone,True,0.33,Poor Sleep,Urban
15.0,Male,3.12,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Urban
15.0,Male,,Smartphone,True,0.39,None,
18.0,Male,5.1,Smartphone,True,0.44,Anxiety,Rural
16.0,Male,5.65,Smartphone,True,0.32,"Eye Strain, Anxiety",
8.0,Female,0.99,Smartphone,False,0.56,None,Urban
8.0,Female,,Tablet,True,0.57,Eye Strain,
10.0,Female,1.01,TV,False,0.58,None,Urban
10.0,Female,,Smartphone,True,0.42,Anxiety,Rural
,Male,4.56,Smartphone,True,0.38,Poor Sleep,Urban
15.0,Female,3.1,Smartphone,True,0.36,Poor Sleep,Rural
17.0,Female,3.36,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban
8.0,Male,0.69,Smartphone,False,,None,Rural
9.0,Female,9.88,Tablet,True,,,Rural
9.0,Male,3.29,Tablet,True,0.57,"Eye Strain, Anxiety",Urban
10.0,Female,,Tablet,True,0.47,None,Urban
,Female,5.06,Smartphone,True,0.36,"Poor Sleep, Anxiety",Rural
8.0,Male,4.2,TV,True,0.53,Poor Sleep,Urban
9.0,Female,1.57,TV,False,0.6,None,Urban
8.0,Male,4.14,,True,0.55,Poor Sleep,Urban
12.0,Male,4.64,Smartphone,True,0.33,Poor Sleep,Urban
14.0,Female,6.09,Laptop,True,0.32,"Anxiety, Obesity Risk",Urban
15.0,Female,1.27,Smartphone,False,0.3,None,Urban
17.0,Male,1.85,Laptop,False,0.47,None,Urban
8.0,Female,1.82,Tablet,False,0.43,None,Urban
14.0,Male,3.91,TV,True,0.45,None,Urban
12.0,Female,4.17,Smartphone,True,0.33,Eye Strain,Urban
17.0,Male,,TV,True,0.44,"Poor Sleep, Obesity Risk",Urban
8.0,Female,2.51,Smartphone,True,0.41,None,Rural
10.0,Female,5.42,TV,True,0.47,Poor Sleep,Urban
14.0,Male,5.26,Laptop,,0.36,Obesity Risk,Urban
17.0,Female,1.29,Smartphone,False,0.45,None,Urban
8.0,Male,7.35,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban
14.0,Female,1.74,Smartphone,False,0.39,None,Rural
12.0,Female,4.57,Smartphone,True,,"Poor Sleep, Anxiety, Obesity Risk",Urban
8.0,,0.0,TV,False,0.58,,Rural
8.0,Male,0.0,Smartphone,False,,None,Urban
8.0,Female,0.0,TV,False,0.59,None,Rural
18.0,,5.97,,,0.34,"Poor Sleep, Anxiety",Rural
16.0,Male,3.41,,True,0.43,Poor Sleep,Urban
,Female,5.39,Smartphone,True,,"Poor Sleep, Eye Strain, Anxiety",Urban
10.0,Female,6.68,,True,0.59,Poor Sleep,Urban
12.0,Female,4.14,Smartphone,True,0.33,"Poor Sleep, Obesity Risk",Rural
18.0,Male,4.21,Smartphone,True,0.49,,
17.0,Male,4.71,Smartphone,True,0.48,Poor Sleep,Urban
16.0,Male,4.83,Smartphone,True,0.35,"Poor Sleep, Anxiety",Urban
13.0,Female,2.67,Smartphone,False,0.33,None,Urban
16.0,Female,3.88,Smartphone,,0.47,None,Urban
15.0,Male,5.02,Smartphone,True,,Poor Sleep,Urban
15.0,Male,2.2,Laptop,False,0.46,,Urban
8.0,Male,4.74,Smartphone,True,0.44,Poor Sleep,Rural
16.0,Male,,Smartphone,,0.39,,Urban
13.0,Male,4.67,Smartphone,True,0.33,Poor Sleep,
16.0,Male,3.91,Smartphone,True,0.49,Obesity Risk,
10.0,Female,2.79,Smartphone,True,,None,Urban
,Male,1.72,Smartphone,False,0.45,None,Urban
13.0,Female,5.08,Smartphone,True,,"Eye Strain, Anxiety",Urban
16.0,Female,3.73,,True,0.3,Eye Strain,Rural
14.0,Male,4.0,Smartphone,True,,Obesity Risk,Urban
10.0,Female,2.1,Smartphone,,0.59,None,Urban
10.0,Male,5.53,Smartphone,True,0.5,None,Rural
9.0,Female,0.42,Tablet,False,0.45,None,Urban
16.0,Female,4.87,TV,True,,"Eye Strain, Anxiety",Urban
10.0,Male,3.18,,True,0.55,"Poor Sleep, Eye Strain",Urban
18.0,Female,5.59,Smartphone,True,0.49,Poor Sleep,Urban
12.0,Male,3.74,Laptop,True,0.46,Poor Sleep,Rural
16.0,Male,6.07,Smartphone,True,0.35,"Poor Sleep, Obesity Risk",Rural
,,2.92,,False,0.31,None,Urban
9.0,Female,1.0,TV,False,0.44,None,Rural
10.0,Female,0.0,TV,False,0.57,None,Urban
9.0,Male,4.36,Smartphone,True,0.53,"Poor Sleep, Obesity Risk",Urban
,Male,4.96,Laptop,True,0.45,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban
13.0,Female,3.54,,True,0.47,Poor Sleep,Urban
,Female,3.48,Smartphone,,0.46,None,Urban
16.0,Female,3.59,Laptop,True,0.32,,Urban
15.0,Female,,Smartphone,,0.34,None,Rural
11.0,Male,4.43,Tablet,True,0.32,Eye Strain,Rural
11.0,Female,4.68,Laptop,True,0.32,"Poor Sleep, Eye Strain",Urban
16.0,,2.44,Tablet,False,0.48,None,Urban
8.0,Female,4.64,TV,True,0.57,Anxiety,Urban
9.0,Female,2.49,Smartphone,True,0.44,None,Rural
9.0,Female,0.42,TV,False,0.53,None,
13.0,Male,3.25,Smartphone,,0.31,Poor Sleep,Rural
11.0,Male,4.47,,True,0.38,None,Urban
18.0,Male,,TV,True,,Obesity Risk,Urban
17.0,Male,3.92,,True,0.37,Poor Sleep,Urban
10.0,Male,5.25,Smartphone,True,0.53,Poor Sleep,Urban
10.0,Female,2.23,Tablet,,,None,Rural
10.0,Female,8.7,Tablet,True,0.58,Poor Sleep,Urban
13.0,Female,3.18,Smartphone,,0.39,"Poor Sleep, Anxiety",Urban
,Male,4.79,Laptop,True,0.32,Anxiety,Urban
18.0,Female,,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Rural
14.0,Male,1.95,,False,0.43,None,Urban
11.0,Female,4.47,TV,True,,"Poor Sleep, Obesity Risk",Rural
18.0,Female,4.5,Smartphone,True,0.41,None,Urban
11.0,Male,4.12,Smartphone,True,0.39,,Urban
18.0,Female,2.63,Tablet,False,0.36,None,Rural
,Male,5.88,Smartphone,True,0.31,Eye Strain,Urban
18.0,Male,4.37,Laptop,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Urban
,Male,4.31,Smartphone,,0.45,"Poor Sleep, Anxiety",Rural
18.0,Female,4.69,Laptop,True,0.38,None,
9.0,Male,0.0,Tablet,False,0.54,None,Urban
8.0,Female,5.06,Tablet,,0.4,Eye Strain,Rural
16.0,Male,,Laptop,True,0.46,,Urban
9.0,Female,1.33,Smartphone,,0.59,None,
15.0,Male,4.65,Laptop,,0.44,"Poor Sleep, Obesity Risk",Urban
16.0,Female,4.42,,True,0.38,Eye Strain,Rural
11.0,Female,4.38,TV,True,0.44,"Poor Sleep, Anxiety",Urban
15.0,Male,3.7,Laptop,True,0.33,None,Urban
16.0,Male,5.8,Tablet,True,0.39,Eye Strain,Rural
17.0,Male,6.36,,True,0.45,None,Rural
17.0,Female,6.67,Smartphone,True,0.45,,Rural
12.0,Female,4.5,Smartphone,True,0.4,None,Urban
14.0,Female,2.75,TV,False,0.37,None,Rural
17.0,Female,1.25,Laptop,False,0.34,None,
11.0,Male,6.24,Laptop,True,0.36,Anxiety,Urban
8.0,Male,8.82,,True,0.41,"Poor Sleep, Eye Strain",Urban
10.0,Male,2.94,,True,0.58,,Urban
12.0,Male,4.42,Smartphone,True,0.47,"Poor Sleep, Eye Strain",
10.0,Female,,TV,False,0.42,None,
18.0,Male,4.63,Laptop,True,0.35,"Poor Sleep, Anxiety",Urban
14.0,,3.35,Smartphone,True,0.44,"Poor Sleep, Eye Strain, Obesity Risk",
16.0,Male,4.26,Smartphone,True,0.45,"Poor Sleep, Eye Strain",Urban
13.0,Female,5.25,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban
,Female,5.0,,True,0.32,,Rural
8.0,Female,3.33,Smartphone,True,0.6,None,Urban
14.0,Male,5.84,Smartphone,True,0.33,Eye Strain,Urban
10.0,,1.63,Tablet,False,0.56,None,Rural
12.0,Male,5.28,Tablet,True,0.48,,Urban
17.0,Female,,TV,True,,"Poor Sleep, Eye Strain",Rural
11.0,Male,5.84,Smartphone,True,0.5,None,Urban
17.0,Male,4.99,Smartphone,True,0.38,,Urban
12.0,,5.78,Tablet,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Rural
12.0,Male,3.03,Laptop,True,,None,Urban
13.0,,3.52,TV,True,0.42,Poor Sleep,Urban
,Female,5.1,Smartphone,True,0.46,"Poor Sleep, Obesity Risk",Urban
17.0,Female,2.81,Tablet,False,0.36,None,Urban
18.0,,3.02,Laptop,True,0.31,"Poor Sleep, Eye Strain",Rural
13.0,Male,7.81,Laptop,True,0.36,Anxiety,Urban
15.0,Female,3.32,Tablet,True,0.42,,Urban
15.0,Male,3.86,Laptop,True,0.38,"Poor Sleep, Obesity Risk",
18.0,Female,4.87,Tablet,True,,"Poor Sleep, Eye Strain",Urban
16.0,Female,4.57,,True,0.46,None,Urban
15.0,,,Tablet,True,0.46,Obesity Risk,Rural
18.0,Male,,Smartphone,True,0.36,None,Rural
9.0,Female,5.38,Tablet,True,0.45,"Poor Sleep, Anxiety, Obesity Risk",Urban
17.0,Male,5.43,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban
18.0,,5.7,Smartphone,True,0.44,Anxiety,Urban
8.0,,6.1,TV,True,0.59,"Poor Sleep, Eye Strain",Urban
17.0,Female,4.32,Smartphone,True,0.36,"Poor Sleep, Obesity Risk",Rural
9.0,Female,0.0,Smartphone,False,0.57,None,Rural
9.0,Female,5.72,Smartphone,True,0.56,,Urban
10.0,Female,4.01,,True,,"Eye Strain, Anxiety",Urban
17.0,Male,5.86,Smartphone,True,0.33,"Poor Sleep, Obesity Risk",
14.0,Male,,Smartphone,True,0.34,Anxiety,Rural
9.0,Male,3.28,Smartphone,True,0.55,Poor Sleep,Urban
8.0,Male,,Smartphone,True,,"Poor Sleep, Eye Strain",Urban
,Female,4.74,Laptop,True,0.34,"Poor Sleep, Eye Strain",Rural
,Male,,Smartphone,True,0.46,Anxiety,Rural
10.0,Female,0.0,TV,False,0.59,,Rural
13.0,Female,3.02,Smartphone,True,,,Urban
10.0,Female,0.38,TV,False,0.42,None,Urban
8.0,Male,7.12,Smartphone,True,0.47,Obesity Risk,Urban
12.0,,6.11,Smartphone,True,0.36,Eye Strain,Urban
17.0,Female,5.41,Tablet,True,0.45,None,Rural
,Male,5.95,TV,True,0.32,Eye Strain,Rural
11.0,Male,5.99,Smartphone,True,0.47,Eye Strain,Rural
14.0,,6.48,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban
,Male,4.53,Smartphone,,0.41,None,
17.0,Female,4.91,Smartphone,True,,"Poor Sleep, Anxiety",Urban
,Male,4.18,TV,True,0.37,Poor Sleep,Urban
12.0,Male,4.75,Smartphone,True,,Poor Sleep,Urban
11.0,Male,,Laptop,True,0.39,"Poor Sleep, Anxiety",Urban
14.0,Female,3.34,TV,True,0.44,Eye Strain,Urban
14.0,Female,,Smartphone,True,0.45,"Poor Sleep, Obesity Risk",Urban
13.0,Female,4.58,Smartphone,True,0.33,"Poor Sleep, Eye Strain, Anxiety",Urban
,,3.28,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Obesity Risk",Urban
11.0,Male,3.86,TV,True,0.3,Poor Sleep,Urban
17.0,Female,4.09,Smartphone,True,0.41,Poor Sleep,Urban
12.0,Female,5.64,Smartphone,True,0.39,"Poor Sleep, Obesity Risk",Urban
11.0,Female,4.22,Tablet,,0.45,Poor Sleep,Rural
,Female,,TV,True,0.51,Anxiety,Urban
15.0,Male,6.45,Smartphone,True,0.38,Poor Sleep,Rural
8.0,Female,5.34,Smartphone,True,0.42,Anxiety,Urban
12.0,Female,4.44,Smartphone,True,0.37,None,Rural
13.0,,2.18,Tablet,False,0.39,None,Rural
13.0,Female,3.06,TV,True,0.47,"Eye Strain, Obesity Risk",Urban
12.0,Male,3.25,Smartphone,True,0.31,Poor Sleep,Urban
10.0,Male,2.09,TV,True,,None,Urban
12.0,Male,4.2,TV,True,0.45,Eye Strain,Urban
15.0,Male,4.26,Laptop,True,0.36,None,Urban
9.0,Female,6.7,Smartphone,True,0.41,"Poor Sleep, Obesity Risk",Urban
13.0,Female,,Smartphone,True,0.42,,
,Male,4.76,Laptop,True,0.5,None,
15.0,,6.13,Smartphone,,,None,Urban
18.0,Female,4.09,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban
15.0,Male,5.76,TV,True,0.42,Poor Sleep,Urban
15.0,Female,,,True,0.48,Eye Strain,Urban
14.0,Female,,Smartphone,True,0.31,"Poor Sleep, Anxiety",Urban
15.0,Male,2.78,Laptop,False,0.5,None,Rural
13.0,Female,3.3,Smartphone,True,0.47,Poor Sleep,Rural
9.0,Female,6.88,TV,True,0.47,Anxiety,Urban
9.0,Male,,TV,True,0.41,None,Urban
15.0,Female,6.14,Smartphone,True,0.4,"Eye Strain, Obesity Risk",Urban
18.0,Male,2.98,Smartphone,False,0.45,None,Urban
8.0,Female,5.3,TV,True,0.58,Anxiety,Urban
13.0,Female,3.78,Smartphone,True,,None,Rural
13.0,Male,4.18,Smartphone,True,0.31,Poor Sleep,Rural
18.0,Male,6.44,Smartphone,True,,"Poor Sleep, Eye Strain, Obesity Risk",Urban
11.0,Male,3.92,Smartphone,True,0.38,Poor Sleep,Urban
,Female,3.79,,True,0.45,"Poor Sleep, Anxiety",Urban
18.0,Male,5.01,Smartphone,True,0.49,Eye Strain,Urban
17.0,Male,6.01,TV,True,0.39,Poor Sleep,
10.0,Male,,Tablet,False,0.58,None,Rural
18.0,Male,4.92,Smartphone,True,0.36,None,Urban
10.0,Male,5.75,,True,0.56,Anxiety,Urban
,Female,0.0,Smartphone,False,0.5,None,Rural
10.0,Male,5.06,Smartphone,True,0.55,"Poor Sleep, Eye Strain",Urban
11.0,,0.8,Smartphone,False,0.47,None,Urban
18.0,Male,4.92,Smartphone,True,0.35,None,Rural
,Male,4.84,Laptop,True,0.46,Eye Strain,Rural
12.0,Male,4.66,Smartphone,True,0.32,Poor Sleep,Rural
10.0,Female,3.91,TV,True,0.41,"Poor Sleep, Obesity Risk",Urban
13.0,Female,5.12,TV,True,0.39,Poor Sleep,Urban
18.0,Male,,Smartphone,True,0.34,Anxiety,Rural
12.0,Female,4.48,Smartphone,True,0.37,"Poor Sleep, Eye Strain, Anxiety",Urban
10.0,Female,0.0,TV,False,0.47,None,Urban
13.0,Male,5.92,Smartphone,True,,"Poor Sleep, Obesity Risk",Rural
13.0,Female,3.88,Laptop,True,0.47,"Poor Sleep, Obesity Risk",Rural
15.0,Male,4.91,TV,True,0.35,Eye Strain,Urban
9.0,Female,8.98,Tablet,True,0.57,"Poor Sleep, Obesity Risk",Rural
8.0,Female,9.39,Smartphone,True,0.52,Eye Strain,Urban
,Male,5.28,,True,,Poor Sleep,Urban
14.0,Male,3.58,Smartphone,True,0.49,Poor Sleep,Urban
18.0,Female,3.59,Smartphone,True,0.42,Poor Sleep,Urban
17.0,Male,,TV,True,0.33,Poor Sleep,Urban
10.0,Male,2.46,Smartphone,True,0.51,None,Urban
,Male,0.71,TV,False,0.57,None,Urban
12.0,Male,2.87,Tablet,False,0.32,None,Urban
12.0,Male,,Laptop,True,0.49,Poor Sleep,Urban
17.0,Male,6.68,Smartphone,True,,,
10.0,Male,2.55,,True,0.56,,
,Female,3.82,Smartphone,True,0.39,None,Urban
11.0,Female,2.82,Laptop,False,0.43,None,Urban
10.0,Male,5.27,TV,True,0.58,"Poor Sleep, Obesity Risk",Rural
18.0,Female,4.7,Smartphone,True,0.34,"Poor Sleep, Eye Strain",
9.0,Male,3.81,TV,True,0.52,Obesity Risk,Urban
17.0,Male,,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Urban
,Female,4.85,Laptop,True,0.45,None,Urban
16.0,Male,,Smartphone,True,0.36,None,Urban
11.0,Male,5.0,Smartphone,True,0.48,Eye Strain,Rural
10.0,,,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban
,Male,,Smartphone,True,0.4,None,Rural
15.0,Male,3.39,Smartphone,True,0.35,Obesity Risk,Rural
,Female,3.95,TV,True,0.31,None,Rural
9.0,,4.16,Smartphone,True,0.41,Poor Sleep,Urban
14.0,Female,2.02,Tablet,False,0.33,None,Rural
,Female,2.49,,False,0.41,None,Urban
18.0,Male,,Smartphone,False,0.4,,Rural
12.0,Female,3.67,Tablet,True,0.45,,Urban
10.0,Male,3.33,Tablet,,0.58,,Urban
12.0,Female,5.65,Smartphone,True,0.36,None,Urban
9.0,Male,8.07,TV,True,0.55,"Poor Sleep, Eye Strain",Urban
11.0,Female,1.6,Smartphone,False,0.45,None,
13.0,Male,4.05,Smartphone,True,0.49,Obesity Risk,
8.0,Female,4.78,,,0.59,Poor Sleep,
17.0,Male,,Smartphone,True,,"Poor Sleep, Obesity Risk",Urban
11.0,Female,4.77,Smartphone,True,0.38,Eye Strain,Urban
13.0,Male,3.97,,True,0.39,Poor Sleep,Urban
16.0,Male,3.4,,True,0.48,"Poor Sleep, Eye Strain",Rural
18.0,Female,7.21,Smartphone,True,0.36,,Urban
18.0,Female,4.71,Smartphone,True,0.5,None,Rural
9.0,Female,0.22,Smartphone,False,0.51,None,Urban
18.0,,5.07,TV,True,0.4,Poor Sleep,Urban
14.0,Male,4.74,Laptop,True,,Eye Strain,Urban
13.0,Female,4.37,Smartphone,,0.45,Poor Sleep,Urban
9.0,Male,,Tablet,True,,None,Urban
15.0,Male,4.71,Tablet,True,0.45,None,Urban
14.0,,3.53,Laptop,True,0.47,"Poor Sleep, Anxiety",Rural
18.0,Female,,Tablet,True,0.37,"Poor Sleep, Anxiety, Obesity Risk",Urban
12.0,Male,5.89,Smartphone,True,0.42,"Eye Strain, Obesity Risk",Urban
,,5.56,Smartphone,True,0.33,Poor Sleep,Urban
14.0,Female,3.16,TV,True,0.37,None,
16.0,,6.05,Smartphone,True,0.39,"Poor Sleep, Obesity Risk",Urban
18.0,Male,6.08,TV,True,0.5,Anxiety,Rural
,Female,2.65,Laptop,False,0.33,None,Urban
16.0,Male,,Laptop,True,0.45,Poor Sleep,Urban
13.0,Male,6.55,Tablet,True,0.34,Poor Sleep,Rural
17.0,Male,2.88,Smartphone,False,0.36,None,Urban
13.0,Female,4.3,Tablet,True,0.41,None,Urban
10.0,Male,6.32,Tablet,True,0.51,,
8.0,Male,1.43,Smartphone,False,,None,Urban
14.0,Male,3.39,TV,True,0.4,Poor Sleep,Rural
11.0,Male,5.73,Smartphone,True,,Poor Sleep,Urban
8.0,Male,3.23,Tablet,True,0.45,"Poor Sleep, Eye Strain, Anxiety",Rural
15.0,,4.6,,True,0.32,None,Rural
13.0,,5.44,Smartphone,True,0.32,"Poor Sleep, Obesity Risk",Urban
13.0,Male,4.71,TV,True,0.41,Poor Sleep,
,Male,4.2,Tablet,True,0.5,Anxiety,Urban
,Male,6.48,TV,True,0.4,Poor Sleep,Urban
9.0,Female,4.37,,True,0.44,"Poor Sleep, Eye Strain",
11.0,Female,3.43,Smartphone,True,0.33,Eye Strain,Urban
9.0,Female,3.09,Smartphone,True,,"Poor Sleep, Eye Strain, Anxiety",Urban
8.0,Female,4.04,Tablet,,0.41,"Poor Sleep, Anxiety",Urban
14.0,Female,,Smartphone,,,Eye Strain,Urban
18.0,Male,,Smartphone,True,0.3,"Poor Sleep, Anxiety",Rural
18.0,Male,4.55,Tablet,True,0.49,Poor Sleep,Urban
15.0,Female,3.03,Tablet,True,0.48,"Poor Sleep, Eye Strain",
13.0,Female,2.08,Laptop,False,0.34,None,Rural
11.0,Female,2.41,Smartphone,False,0.45,None,Urban
13.0,Female,4.13,Smartphone,True,0.41,"Poor Sleep, Eye Strain, Obesity Risk",Urban
10.0,Male,2.94,Smartphone,True,,None,Urban
15.0,,,Smartphone,True,0.33,Poor Sleep,Urban
17.0,Female,4.93,Laptop,True,0.46,None,Urban
9.0,,0.19,TV,False,0.49,None,Urban
12.0,Male,3.29,Smartphone,True,0.44,"Eye Strain, Anxiety",Urban
8.0,Male,3.83,Tablet,True,0.48,Poor Sleep,Urban
13.0,Female,5.78,,True,0.44,None,Urban
9.0,Female,3.57,Smartphone,True,0.56,"Poor Sleep, Anxiety",Urban
11.0,Female,5.08,TV,True,0.49,"Poor Sleep, Eye Strain",Urban
13.0,Female,5.97,TV,True,0.35,"Poor Sleep, Anxiety",Urban
17.0,Female,5.15,Smartphone,True,0.43,Poor Sleep,Urban
18.0,Male,4.89,Smartphone,True,0.34,None,Urban
15.0,Female,4.64,Smartphone,True,0.48,,Urban
15.0,Female,3.09,TV,,0.41,Eye Strain,Urban
18.0,Female,3.27,Smartphone,True,0.32,None,Urban
13.0,Male,6.05,Laptop,True,0.32,"Poor Sleep, Anxiety",Urban
11.0,Male,3.19,TV,True,0.34,None,Urban
15.0,Female,3.67,TV,True,0.49,"Poor Sleep, Obesity Risk",
15.0,Male,5.98,Smartphone,True,0.32,None,Urban
,Female,,Smartphone,True,0.34,None,Urban
,Male,4.09,Tablet,True,0.44,Poor Sleep,Rural
11.0,Female,4.26,TV,True,0.32,"Poor Sleep, Anxiety",Urban
11.0,Male,5.15,Smartphone,True,,None,
14.0,Male,3.99,Laptop,True,,None,Urban
18.0,Female,4.3,Smartphone,True,0.48,Eye Strain,Rural
,Male,3.05,Laptop,True,0.3,"Poor Sleep, Anxiety",
18.0,Female,,Smartphone,True,0.34,"Eye Strain, Anxiety",Rural
15.0,Female,,Smartphone,,0.45,"Poor Sleep, Eye Strain",Urban
18.0,Male,3.43,Smartphone,,0.45,Poor Sleep,Urban
12.0,Female,3.7,Smartphone,True,0.48,"Eye Strain, Obesity Risk",Urban
14.0,Male,1.87,Laptop,,0.39,None,Urban
15.0,Male,,Smartphone,True,0.43,Poor Sleep,Rural
16.0,Female,4.05,Smartphone,True,0.31,"Poor Sleep, Obesity Risk",Urban
10.0,Female,2.96,Smartphone,True,0.52,None,Urban
10.0,Female,0.0,,False,0.55,None,Urban
,Male,5.97,,True,0.37,,Urban
12.0,Female,2.17,TV,False,0.34,None,Urban
17.0,Male,3.87,Laptop,True,0.34,Eye Strain,Urban
8.0,Male,2.73,TV,True,0.56,None,Urban
14.0,,3.61,,True,0.36,"Anxiety, Obesity Risk",Urban
16.0,Female,,TV,True,0.5,"Poor Sleep, Eye Strain",
15.0,Male,1.55,Laptop,False,0.5,None,Rural
12.0,Male,4.23,Smartphone,True,0.35,Poor Sleep,Urban
,Female,5.41,Laptop,True,0.4,None,Rural
14.0,Male,5.01,Tablet,True,0.37,Poor Sleep,Urban
12.0,Female,4.24,Smartphone,True,0.41,,Urban
14.0,Male,,Smartphone,True,0.43,Poor Sleep,Urban
8.0,Female,0.37,TV,False,0.53,None,Rural
,,4.23,Smartphone,True,0.57,"Poor Sleep, Obesity Risk",Urban
17.0,Female,5.19,Smartphone,True,0.33,None,Urban
,Male,4.51,TV,True,0.48,Poor Sleep,Rural
18.0,Male,5.0,Tablet,True,0.49,Poor Sleep,Urban
9.0,Male,1.7,Smartphone,False,0.52,None,Rural
9.0,Female,4.48,Smartphone,True,0.55,"Eye Strain, Anxiety, Obesity Risk",
14.0,Female,3.63,,True,0.36,"Poor Sleep, Anxiety",Urban
17.0,Male,,Tablet,True,0.48,"Eye Strain, Anxiety",Urban
9.0,Male,8.48,Smartphone,True,0.45,Poor Sleep,Urban
,Male,2.58,Laptop,False,0.42,None,Urban
11.0,Male,3.97,Laptop,True,0.3,Poor Sleep,Rural
9.0,Female,2.43,Smartphone,True,0.56,None,Urban
13.0,Female,4.47,Laptop,True,0.36,,Rural
15.0,Female,4.44,,True,0.4,"Poor Sleep, Eye Strain, Anxiety",
17.0,Male,4.46,Smartphone,True,0.31,,Urban
11.0,Male,,Smartphone,True,0.36,"Poor Sleep, Obesity Risk",Urban
